system_index,latitude,longitude,ndvi,region
226,15.662710883558535,74.39761843125885,0.44686347,Belagavi
227,15.662710883558535,74.3979777573725,0.49207357,Belagavi
228,15.662710883558535,74.39986421946915,0.45912373,Belagavi
229,15.662710883558535,74.40031337711122,0.44536698,Belagavi
230,15.662710883558535,74.40112186086692,0.65488565,Belagavi
231,15.662710883558535,74.40291849143516,0.67053366,Belagavi
232,15.662710883558535,74.40300832296357,0.67053366,Belagavi
233,15.662710883558535,74.40363714366245,0.6640361,Belagavi
234,15.662710883558535,74.40408630130452,0.6889353,Belagavi
235,15.662710883558535,74.40417613283293,0.650935,Belagavi
236,15.662710883558535,74.4047151220034,0.7121097,Belagavi
237,15.662710883558535,74.409206698424,0.39813665,Belagavi
238,15.662800715086949,74.38010128321852,0.38653848,Belagavi
239,15.662800715086949,74.38055044086059,0.5831987,Belagavi
240,15.662800715086949,74.38073010391741,0.644267,Belagavi
241,15.662800715086949,74.38099959850264,0.7378896,Belagavi
242,15.662800715086949,74.38387420741182,0.6355005,Belagavi
243,15.662800715086949,74.38432336505389,0.67505723,Belagavi
244,15.662800715086949,74.38495218575277,0.6916933,Belagavi
245,15.662800715086949,74.38692847937783,0.6625104,Belagavi
246,15.662800715086949,74.38710814243466,0.650786,Belagavi
247,15.662800715086949,74.38773696313353,0.68280315,Belagavi
248,15.662800715086949,74.38935393064496,0.73572826,Belagavi
249,15.662800715086949,74.3897132567586,0.7327629,Belagavi
250,15.662800715086949,74.38998275134384,0.6925247,Belagavi
251,15.662800715086949,74.39168955038366,0.655,Belagavi
252,15.662800715086949,74.3927675287246,0.62973946,Belagavi
253,15.662800715086949,74.39312685483826,0.7028434,Belagavi
254,15.662800715086949,74.39447432776444,0.5073617,Belagavi
255,15.662800715086949,74.39528281152015,0.6427374,Belagavi
256,15.662800715086949,74.3986964095998,0.5917667,Belagavi
257,15.662800715086949,74.39905573571345,0.59850085,Belagavi
258,15.662800715086949,74.39977438794074,0.41742203,Belagavi
259,15.662800715086949,74.39986421946915,0.46261457,Belagavi
260,15.662800715086949,74.40013371405439,0.43851733,Belagavi
261,15.662800715086949,74.4017506815658,0.64811695,Belagavi
262,15.662800715086949,74.40417613283293,0.6609507,Belagavi
263,15.662800715086949,74.40588293187275,0.682384,Belagavi
264,15.662800715086949,74.40794905702623,0.6422213,Belagavi
265,15.662800715086949,74.40857787772511,0.48833165,Belagavi
266,15.662800715086949,74.40893720383876,0.18033609,Belagavi
267,15.662800715086949,74.40938636148083,0.09981711,Belagavi
268,15.662890546615358,74.38288606059929,0.70247024,Belagavi
269,15.662890546615358,74.38342504976977,0.67670804,Belagavi
270,15.662890546615358,74.38351488129818,0.57724553,Belagavi
271,15.662890546615358,74.38540134339483,0.682636,Belagavi
272,15.662890546615358,74.38656915326419,0.72359943,Belagavi
273,15.662890546615358,74.38926409911655,0.6859768,Belagavi
274,15.662890546615358,74.39204887649731,0.5973304,Belagavi
275,15.662890546615358,74.39240820261097,0.53596985,Belagavi
276,15.662890546615358,74.3927675287246,0.60206944,Belagavi
277,15.662890546615358,74.39788792584409,0.70539623,Belagavi
278,15.662890546615358,74.39815742042933,0.6268493,Belagavi
