system_index,latitude,longitude,ndvi,region
443,31.14625278369943,74.99508792672675,0.4402367,Punjab
444,31.14625278369943,74.99517775825517,0.39135513,Punjab
445,31.14625278369943,74.99535742131198,0.3775451,Punjab
446,31.14625278369943,74.99598624201087,0.3411241,Punjab
447,31.14625278369943,74.9961659050677,0.34438705,Punjab
448,31.14625278369943,74.99625573659611,0.35645252,Punjab
449,31.14625278369943,74.99688455729499,0.36649638,Punjab
450,31.14625278369943,74.99948967161893,0.6045877,Punjab
451,31.14625278369943,74.99984899773258,0.60339946,Punjab
452,31.14625278369943,75.00056764995988,0.59760416,Punjab
453,31.14625278369943,75.00065748148829,0.59062016,Punjab
454,31.14625278369943,75.00263377511335,0.57803833,Punjab
455,31.14625278369943,75.0052388894373,0.07487885,Punjab
456,31.14625278369943,75.0059575416646,0.0012886598,Punjab
457,31.14625278369943,75.00604737319301,-0.036048066,Punjab
458,31.14625278369943,75.00703552000554,0.19409412,Punjab
459,31.14625278369943,75.00739484611918,0.44657218,Punjab
460,31.14625278369943,75.00766434070442,0.31730267,Punjab
461,31.14625278369943,75.00775417223284,0.31730267,Punjab
462,31.14625278369943,75.00856265598854,0.31667125,Punjab
463,31.14625278369943,75.00946097127266,0.4603343,Punjab
464,31.14625278369943,75.00991012891473,0.3267544,Punjab
465,31.14625278369943,75.01062878114202,0.30861992,Punjab
466,31.14625278369943,75.01080844419884,0.31139103,Punjab
467,31.14625278369943,75.01089827572726,0.31139103,Punjab
468,31.146342615227844,74.99445910602786,0.5856833,Punjab
469,31.146342615227844,74.99562691589722,0.34918794,Punjab
470,31.146342615227844,74.99571674742563,0.34131053,Punjab
471,31.146342615227844,74.99598624201087,0.33498213,Punjab
472,31.146342615227844,74.99625573659611,0.35150167,Punjab
473,31.146342615227844,74.99679472576658,0.36034575,Punjab
474,31.146342615227844,74.99742354646546,0.36568177,Punjab
475,31.146342615227844,74.99778287257911,0.35138425,Punjab
