system_index,latitude,longitude,ndvi,region
316,12.393741564647597,76.80663052868218,0.5291262,Mandya
317,12.393741564647597,76.80672036021059,0.5133486,Mandya
318,12.393741564647597,76.806810191739,0.5261649,Mandya
319,12.393741564647597,76.80690002326742,0.54633033,Mandya
320,12.393741564647597,76.80698985479583,0.55253315,Mandya
321,12.393741564647597,76.80707968632423,0.514981,Mandya
322,12.393741564647597,76.80716951785264,0.5165877,Mandya
323,12.393741564647597,76.80725934938106,0.5127969,Mandya
324,12.393741564647597,76.80734918090947,0.50620484,Mandya
325,12.393831396176008,76.80519322422758,0.50101197,Mandya
326,12.393831396176008,76.805283055756,0.49296817,Mandya
327,12.393831396176008,76.8053728872844,0.46059933,Mandya
328,12.393831396176008,76.80546271881282,0.47326007,Mandya
329,12.393831396176008,76.80555255034123,0.47760922,Mandya
330,12.393831396176008,76.80564238186965,0.47453278,Mandya
331,12.393831396176008,76.80573221339806,0.48880947,Mandya
332,12.393831396176008,76.80582204492647,0.48880947,Mandya
333,12.393831396176008,76.80591187645489,0.46301472,Mandya
334,12.393831396176008,76.8060017079833,0.46826887,Mandya
335,12.393831396176008,76.8060915395117,0.4717682,Mandya
336,12.393831396176008,76.80618137104011,0.4982632,Mandya
337,12.393831396176008,76.80627120256852,0.6172732,Mandya
338,12.393831396176008,76.80636103409694,0.684984,Mandya
339,12.393831396176008,76.80645086562535,0.6696014,Mandya
340,12.393831396176008,76.80654069715376,0.54918957,Mandya
341,12.393831396176008,76.80663052868218,0.500565,Mandya
342,12.393831396176008,76.80672036021059,0.518591,Mandya
343,12.393831396176008,76.806810191739,0.5783339,Mandya
344,12.393831396176008,76.80690002326742,0.63978076,Mandya
345,12.393831396176008,76.80698985479583,0.5576698,Mandya
346,12.393831396176008,76.80707968632423,0.49258816,Mandya
347,12.393831396176008,76.80716951785264,0.50816256,Mandya
348,12.393831396176008,76.80725934938106,0.5259366,Mandya
349,12.393831396176008,76.80734918090947,0.51837903,Mandya
