State_Name,District_Name,Crop_Year,Season,Area (Hectare),Production (Tonnes),yield (Tonne/Hectare)
Gujarat,JUNAGADH,2011,Whole Year,12800.0,92300000.0,7210.9375
Gujarat,JUNAGADH,2012,Whole Year,1400.0,1040000.0,742.8571429
Gujarat,KACHCHH,2010,Whole Year,100.0,700000.0,7000.0
Gujarat,KACHCHH,2012,Whole Year,100.0,50000.0,500.0
Gujarat,KHEDA,2012,Whole Year,300.0,220000.0,733.3333333
Gujarat,NARMADA,2010,Whole Year,11700.0,89900000.0,7683.760684
Gujarat,NARMADA,2011,Whole Year,10000.0,70400000.0,7040.0
Gujarat,NARMADA,2012,Whole Year,9400.0,7190000.0,764.893617
Gujarat,NAVSARI,2010,Whole Year,22000.0,158400000.0,7200.0
Gujarat,NAVSARI,2011,Whole Year,21000.0,132700000.0,6319.047619
Gujarat,NAVSARI,2012,Whole Year,15000.0,10840000.0,722.6666667
Gujarat,PANCH MAHALS,2010,Whole Year,100.0,700000.0,7000.0
Gujarat,RAJKOT,2010,Whole Year,200.0,1400000.0,7000.0
Gujarat,RAJKOT,2011,Whole Year,100.0,500000.0,5000.0
Gujarat,SURAT,2010,Whole Year,98900.0,741100000.0,7493.427705
Gujarat,SURAT,2011,Whole Year,105900.0,694200000.0,6555.240793
Gujarat,SURAT,2012,Whole Year,84400.0,61130000.0,724.2890995
Gujarat,SURENDRANAGAR,2010,Whole Year,100.0,700000.0,7000.0
Gujarat,SURENDRANAGAR,2011,Whole Year,100.0,600000.0,6000.0
Gujarat,TAPI,2010,Whole Year,10100.0,51600000.0,5108.910891
Gujarat,TAPI,2011,Whole Year,18100.0,80300000.0,4436.464088
Gujarat,TAPI,2012,Whole Year,22400.0,16730000.0,746.875
Gujarat,VADODARA,2010,Whole Year,7700.0,47000000.0,6103.896104
Gujarat,VADODARA,2011,Whole Year,7000.0,31700000.0,4528.571429
Gujarat,VADODARA,2012,Whole Year,7400.0,4520000.0,610.8108108
Gujarat,VALSAD,2010,Whole Year,8800.0,59800000.0,6795.454545
Gujarat,VALSAD,2011,Whole Year,7600.0,53200000.0,7000.0
Gujarat,VALSAD,2012,Whole Year,8600.0,6550000.0,761.627907
Haryana,AMBALA,2010,Whole Year,9608.0,6700000.0,697.3355537
Haryana,AMBALA,2011,Whole Year,9637.0,7200000.0,747.1204732
Haryana,AMBALA,2012,Whole Year,10110.0,79700000.0,7883.283877
Haryana,BHIWANI,2010,Whole Year,1047.0,900000.0,859.5988539
Haryana,BHIWANI,2011,Whole Year,2462.0,1600000.0,649.8781478
Haryana,BHIWANI,2012,Whole Year,2463.0,12800000.0,5196.914332
Haryana,FARIDABAD,2010,Whole Year,809.0,500000.0,618.0469716
Haryana,FARIDABAD,2011,Whole Year,579.0,800000.0,1381.692573
Haryana,FARIDABAD,2012,Whole Year,668.0,7400000.0,11077.84431
Haryana,HISAR,2010,Whole Year,1120.0,700000.0,625.0
Haryana,HISAR,2011,Whole Year,1193.0,700000.0,586.7560771
Haryana,HISAR,2012,Whole Year,1035.0,6000000.0,5797.101449
Haryana,JHAJJAR,2010,Whole Year,1973.0,1400000.0,709.5793208
Haryana,JHAJJAR,2011,Whole Year,2750.0,2100000.0,763.6363636
Haryana,JHAJJAR,2012,Whole Year,2970.0,19100000.0,6430.976431
Haryana,JIND,2010,Whole Year,2064.0,1400000.0,678.2945736
Haryana,JIND,2011,Whole Year,2949.0,2200000.0,746.0155985
Haryana,JIND,2012,Whole Year,3387.0,19500000.0,5757.307352
Haryana,KAITHAL,2010,Whole Year,1981.0,1500000.0,757.1933367
Haryana,KAITHAL,2011,Whole Year,2617.0,1600000.0,611.3870844
Haryana,KAITHAL,2012,Whole Year,3511.0,34900000.0,9940.187981
Haryana,KARNAL,2010,Whole Year,11587.0,9100000.0,785.3629067
Haryana,KARNAL,2011,Whole Year,10732.0,8800000.0,819.977637
Haryana,KARNAL,2012,Whole Year,10609.0,86200000.0,8125.176737
Haryana,KURUKSHETRA,2010,Whole Year,8451.0,6300000.0,745.4739084
Haryana,KURUKSHETRA,2011,Whole Year,9928.0,7700000.0,775.5842063
Haryana,KURUKSHETRA,2012,Whole Year,9301.0,75000000.0,8063.64907
Haryana,MEWAT,2011,Whole Year,710.0,700000.0,985.915493
Haryana,MEWAT,2012,Whole Year,836.0,7200000.0,8612.440191
Haryana,PALWAL,2010,Whole Year,2129.0,1200000.0,563.6449037
Haryana,PALWAL,2011,Whole Year,2095.0,1100000.0,525.0596659
Haryana,PALWAL,2012,Whole Year,2978.0,15500000.0,5204.83546
Haryana,PANCHKULA,2012,Whole Year,519.0,5900000.0,11368.01541
Haryana,PANIPAT,2010,Whole Year,5827.0,4600000.0,789.4285224
Haryana,PANIPAT,2011,Whole Year,6820.0,5800000.0,850.4398827
Haryana,PANIPAT,2012,Whole Year,7067.0,64700000.0,9155.228527
Haryana,ROHTAK,2010,Whole Year,5961.0,4000000.0,671.0283509
Haryana,ROHTAK,2011,Whole Year,7973.0,5600000.0,702.3705004
Haryana,ROHTAK,2012,Whole Year,8974.0,53900000.0,6006.24025
Haryana,SONIPAT,2010,Whole Year,5733.0,5000000.0,872.1437293
Haryana,SONIPAT,2011,Whole Year,7876.0,6400000.0,812.595226
Haryana,SONIPAT,2012,Whole Year,9084.0,62400000.0,6869.220608
Haryana,YAMUNANAGAR,2010,Whole Year,25391.0,17100000.0,673.4669765
Haryana,YAMUNANAGAR,2011,Whole Year,25903.0,17200000.0,664.0157511
Haryana,YAMUNANAGAR,2012,Whole Year,27163.0,199800000.0,7355.594007
Himachal Pradesh,BILASPUR,2010,Whole Year,3.0,2900.0,966.6666667
Himachal Pradesh,BILASPUR,2011,Whole Year,3.0,2900.0,966.6666667
Himachal Pradesh,BILASPUR,2012,Whole Year,3.0,2800.0,933.3333333
Himachal Pradesh,HAMIRPUR,2010,Whole Year,35.0,32100.0,917.1428571
Himachal Pradesh,HAMIRPUR,2011,Whole Year,34.0,17600.0,517.6470588
Himachal Pradesh,HAMIRPUR,2012,Whole Year,34.0,31400.0,923.5294118
Himachal Pradesh,KANGRA,2010,Whole Year,545.0,788100.0,1446.055046
Himachal Pradesh,KANGRA,2011,Whole Year,657.0,527100.0,802.283105
Himachal Pradesh,KANGRA,2012,Whole Year,647.0,772300.0,1193.66306
Himachal Pradesh,SHIMLA,2010,Whole Year,1.0,1800.0,1800.0
Himachal Pradesh,SHIMLA,2011,Whole Year,1.0,700.0,700.0
Himachal Pradesh,SHIMLA,2012,Whole Year,1.0,1700.0,1700.0
Himachal Pradesh,SIRMAUR,2010,Whole Year,855.0,2508100.0,2933.450292
Himachal Pradesh,SIRMAUR,2011,Whole Year,1084.0,1984200.0,1830.442804
Himachal Pradesh,SIRMAUR,2012,Whole Year,966.0,2628000.0,2720.496894
Himachal Pradesh,SOLAN,2010,Whole Year,55.0,109400.0,1989.090909
Himachal Pradesh,SOLAN,2011,Whole Year,55.0,76800.0,1396.363636
Himachal Pradesh,SOLAN,2012,Whole Year,54.0,107200.0,1985.185185
Himachal Pradesh,UNA,2010,Whole Year,134.0,268300.0,2002.238806
Himachal Pradesh,UNA,2011,Whole Year,133.0,167800.0,1261.654135
Himachal Pradesh,UNA,2012,Whole Year,131.0,262900.0,2006.870229
Jammu and Kashmir,JAMMU,2011,Kharif,5.0,750.0,150.0
Jammu and Kashmir,SAMBA,2010,Kharif,18.0,2700.0,150.0
Jammu and Kashmir,SAMBA,2011,Kharif,14.0,2100.0,150.0
Jammu and Kashmir,SAMBA,2012,Kharif,13.0,1950.0,150.0
Jammu and Kashmir,UDHAMPUR,2012,Kharif,9.0,1340.0,148.8888889
Jharkhand,CHATRA,2011,Whole Year,268.0,247300.0,922.761194
Jharkhand,CHATRA,2012,Whole Year,303.0,769600.0,2539.933993
Jharkhand,GARHWA,2011,Whole Year,130.0,895000.0,6884.615385
Jharkhand,GARHWA,2012,Whole Year,159.0,1374200.0,8642.767296
Jharkhand,GODDA,2011,Whole Year,32.0,151000.0,4718.75
Jharkhand,GODDA,2012,Whole Year,16.0,78200.0,4887.5
Jharkhand,GUMLA,2011,Whole Year,4.0,1300.0,325.0
Jharkhand,GUMLA,2012,Whole Year,5.0,22500.0,4500.0
Jharkhand,HAZARIBAGH,2011,Whole Year,56.0,141100.0,2519.642857
Jharkhand,HAZARIBAGH,2012,Whole Year,64.0,156800.0,2450.0
Jharkhand,KODERMA,2011,Whole Year,60.0,154100.0,2568.333333
Jharkhand,KODERMA,2012,Whole Year,74.0,193700.0,2617.567568
Jharkhand,LOHARDAGA,2011,Whole Year,38.0,12000.0,315.7894737
Jharkhand,LOHARDAGA,2012,Whole Year,45.0,202800.0,4506.666667
Jharkhand,PALAMU,2011,Whole Year,111.0,758900.0,6836.936937
Jharkhand,PALAMU,2012,Whole Year,272.0,1836500.0,6751.838235
Jharkhand,SAHEBGANJ,2011,Whole Year,67.0,344200.0,5137.313433
Jharkhand,SAHEBGANJ,2012,Whole Year,45.0,219900.0,4886.666667
Jharkhand,SARAIKELA KHARSAWAN,2012,Whole Year,7.0,34600.0,4942.857143
Karnataka,BAGALKOT,2010,Whole Year,79930.0,789708400.0,9880.0
Karnataka,BAGALKOT,2011,Whole Year,89361.0,806483000.0,9024.99972
Karnataka,BAGALKOT,2012,Whole Year,91361.0,798495100.0,8739.999562
Karnataka,BANGALORE RURAL,2010,Whole Year,8.0,77500.0,9687.5
Karnataka,BANGALORE RURAL,2012,Whole Year,3.0,25100.0,8366.666667
Karnataka,BELGAUM,2010,Whole Year,187884.0,1802747000.0,9595.000106
Karnataka,BELGAUM,2011,Whole Year,171205.0,1626447500.0,9500.0
Karnataka,BELGAUM,2012,Whole Year,168128.0,1389577900.0,8264.999881
Karnataka,BELLARY,2010,Whole Year,1363.0,13078000.0,9595.011005
Karnataka,BELLARY,2011,Whole Year,3806.0,31818200.0,8360.01051
Karnataka,BELLARY,2012,Whole Year,5660.0,48393000.0,8550.0
Karnataka,BENGALURU URBAN,2010,Whole Year,3.0,29100.0,9700.0
Karnataka,BENGALURU URBAN,2012,Whole Year,12.0,100300.0,8358.333333
Karnataka,BIDAR,2010,Whole Year,31299.0,220032000.0,7030.000958
Karnataka,BIDAR,2011,Whole Year,25507.0,174467900.0,6840.000784
Karnataka,BIDAR,2012,Whole Year,31522.0,218605100.0,6935.000952
Karnataka,BIJAPUR,2010,Whole Year,41377.0,345911700.0,8359.999517
Karnataka,BIJAPUR,2011,Whole Year,44208.0,323381500.0,7314.999548
Karnataka,BIJAPUR,2012,Whole Year,37382.0,277000600.0,7409.999465
Karnataka,CHAMARAJANAGAR,2010,Whole Year,6422.0,67109900.0,10450.0
Karnataka,CHAMARAJANAGAR,2011,Whole Year,8513.0,106753000.0,12539.99765
Karnataka,CHAMARAJANAGAR,2012,Whole Year,7548.0,55930700.0,7410.00265
Karnataka,CHIKBALLAPUR,2010,Whole Year,267.0,2587200.0,9689.88764
Karnataka,CHIKBALLAPUR,2011,Whole Year,202.0,1842200.0,9119.80198
Karnataka,CHIKBALLAPUR,2012,Whole Year,212.0,1772300.0,8359.90566
Karnataka,CHIKMAGALUR,2010,Whole Year,817.0,6442000.0,7884.94492
Karnataka,CHIKMAGALUR,2011,Whole Year,894.0,6879300.0,7694.966443
Karnataka,CHIKMAGALUR,2012,Whole Year,1532.0,8586900.0,5605.02611
Karnataka,CHITRADURGA,2010,Whole Year,4.0,38800.0,9700.0
Karnataka,CHITRADURGA,2011,Whole Year,10.0,91200.0,9120.0
Karnataka,CHITRADURGA,2012,Whole Year,37.0,309300.0,8359.459459
Karnataka,DAKSHIN KANNAD,2010,Whole Year,16.0,155000.0,9687.5
Karnataka,DAKSHIN KANNAD,2011,Whole Year,19.0,173300.0,9121.052632
Karnataka,DAKSHIN KANNAD,2012,Whole Year,25.0,209000.0,8360.0
Karnataka,DAVANGERE,2010,Whole Year,4865.0,66091000.0,13584.99486
Karnataka,DAVANGERE,2011,Whole Year,5281.0,70237300.0,13300.0
Karnataka,DAVANGERE,2012,Whole Year,4362.0,48069200.0,11019.99083
Karnataka,DHARWAD,2010,Whole Year,4533.0,25407500.0,5605.007721
Karnataka,DHARWAD,2011,Whole Year,3465.0,20738000.0,5984.992785
Karnataka,DHARWAD,2012,Whole Year,4534.0,29720400.0,6555.006617
Karnataka,GADAG,2010,Whole Year,852.0,8255900.0,9690.023474
Karnataka,GADAG,2011,Whole Year,4305.0,39261600.0,9120.0
Karnataka,GADAG,2012,Whole Year,1572.0,13141900.0,8359.987277
Karnataka,GULBARGA,2010,Whole Year,10891.0,72425200.0,6650.004591
Karnataka,GULBARGA,2011,Whole Year,15074.0,61577300.0,4085.000663
Karnataka,GULBARGA,2012,Whole Year,14801.0,73116900.0,4939.997297
Karnataka,HASSAN,2010,Whole Year,3640.0,39421200.0,10830.0
Karnataka,HASSAN,2011,Whole Year,2180.0,21331300.0,9785.0
Karnataka,HASSAN,2012,Whole Year,2428.0,18222100.0,7504.983526
Karnataka,HAVERI,2010,Whole Year,1489.0,14145500.0,9500.0
Karnataka,HAVERI,2011,Whole Year,3397.0,28076200.0,8264.998528
Karnataka,HAVERI,2012,Whole Year,5676.0,37206200.0,6555.003524
Karnataka,KOLAR,2010,Whole Year,300.0,2907000.0,9690.0
Karnataka,KOLAR,2011,Whole Year,70.0,638400.0,9120.0
Karnataka,KOLAR,2012,Whole Year,95.0,794200.0,8360.0
Karnataka,KOPPAL,2010,Whole Year,403.0,3905100.0,9690.074442
Karnataka,KOPPAL,2011,Whole Year,1225.0,11172000.0,9120.0
Karnataka,KOPPAL,2012,Whole Year,2100.0,17556000.0,8360.0
Karnataka,MANDYA,2010,Whole Year,38031.0,502199400.0,13205.00118
Karnataka,MANDYA,2011,Whole Year,30966.0,408906000.0,13204.99903
Karnataka,MANDYA,2012,Whole Year,28751.0,346880800.0,12064.99948
Karnataka,MYSORE,2010,Whole Year,12303.0,136747800.0,11114.99634
Karnataka,MYSORE,2011,Whole Year,11500.0,119082500.0,10355.0
Karnataka,MYSORE,2012,Whole Year,6545.0,54716200.0,8360.0
Karnataka,RAICHUR,2010,Whole Year,134.0,1298500.0,9690.298507
Karnataka,RAICHUR,2012,Whole Year,382.0,3193500.0,8359.947644
Karnataka,RAMANAGARA,2010,Whole Year,924.0,10094700.0,10925.0
Karnataka,RAMANAGARA,2011,Whole Year,876.0,7406600.0,8455.022831
Karnataka,RAMANAGARA,2012,Whole Year,719.0,6625600.0,9215.020862
Karnataka,SHIMOGA,2010,Whole Year,5900.0,65018000.0,11020.0
Karnataka,SHIMOGA,2011,Whole Year,4197.0,44257400.0,10545.00834
Karnataka,SHIMOGA,2012,Whole Year,3943.0,44950200.0,11400.0
Karnataka,TUMKUR,2010,Whole Year,1650.0,16145200.0,9784.969697
Karnataka,TUMKUR,2011,Whole Year,2066.0,17860600.0,8645.014521
Karnataka,TUMKUR,2012,Whole Year,1747.0,14770900.0,8455.008586
Karnataka,UDUPI,2010,Whole Year,68.0,658900.0,9689.705882
Karnataka,UDUPI,2011,Whole Year,56.0,510700.0,9119.642857
Karnataka,UDUPI,2012,Whole Year,66.0,551800.0,8360.606061
Karnataka,UTTAR KANNAD,2010,Whole Year,1290.0,13725600.0,10640.0
Karnataka,UTTAR KANNAD,2011,Whole Year,2744.0,15119400.0,5509.985423
Karnataka,UTTAR KANNAD,2012,Whole Year,3079.0,32760600.0,10640.01299
Karnataka,YADGIR,2010,Whole Year,135.0,1308200.0,9690.37037
Karnataka,YADGIR,2011,Whole Year,278.0,2535400.0,9120.143885
Karnataka,YADGIR,2012,Whole Year,1171.0,9789600.0,8360.034159
Kerala,ALAPPUZHA,2010,Whole Year,54.25,475200.0,8759.447005
Kerala,ALAPPUZHA,2011,Whole Year,94.93,833720.0,8782.471295
Kerala,ALAPPUZHA,2012,Whole Year,73.0,639000.0,8753.424658
Kerala,IDUKKI,2010,Whole Year,2173.53,21741000.0,10002.62246
Kerala,IDUKKI,2011,Whole Year,2123.82,22719720.0,10697.57324
Kerala,IDUKKI,2012,Whole Year,1371.0,14321000.0,10445.6601
Kerala,KANNUR,2010,Whole Year,1.24,17519.0,14128.22581
Kerala,KANNUR,2011,Whole Year,2.58,29670.0,11500.0
Kerala,KANNUR,2012,Whole Year,4.0,45000.0,11250.0
Kerala,KASARAGOD,2010,Whole Year,1.01,3136.0,3104.950495
Kerala,KASARAGOD,2011,Whole Year,0.63,500.0,793.6507937
Kerala,KASARAGOD,2012,Whole Year,2.0,6000.0,3000.0
Kerala,KOTTAYAM,2010,Whole Year,18.63,165353.0,8875.630703
Kerala,KOTTAYAM,2011,Whole Year,11.0,103430.0,9402.727273
Kerala,KOTTAYAM,2012,Whole Year,13.0,109000.0,8384.615385
Kerala,PALAKKAD,2010,Whole Year,567.79,4678371.0,8239.614999
Kerala,PALAKKAD,2011,Whole Year,329.43,2504480.0,7602.464864
Kerala,PALAKKAD,2012,Whole Year,264.0,1406000.0,5325.757576
Kerala,PATHANAMTHITTA,2010,Whole Year,23.75,102125.0,4300.0
Kerala,PATHANAMTHITTA,2011,Whole Year,25.28,111900.0,4426.424051
Kerala,PATHANAMTHITTA,2012,Whole Year,10.0,44000.0,4400.0
Kerala,THRISSUR,2012,Whole Year,1.0,2000.0,2000.0
Kerala,WAYANAD,2010,Whole Year,2.47,1760.0,712.5506073
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,6.0,22000.0,3666.666667
Madhya Pradesh,ANUPPUR,2010,Whole Year,2.0,3000.0,1500.0
Madhya Pradesh,ASHOKNAGAR,2010,Whole Year,657.0,1199000.0,1824.961948
Madhya Pradesh,ASHOKNAGAR,2011,Whole Year,511.0,1143000.0,2236.790607
Madhya Pradesh,ASHOKNAGAR,2012,Whole Year,418.0,1450000.0,3468.899522
Madhya Pradesh,BALAGHAT,2010,Whole Year,729.0,3643000.0,4997.256516
Madhya Pradesh,BALAGHAT,2011,Whole Year,970.0,3600000.0,3711.340206
Madhya Pradesh,BALAGHAT,2012,Whole Year,684.0,3418000.0,4997.076023
Madhya Pradesh,BARWANI,2010,Whole Year,971.0,3407000.0,3508.753862
Madhya Pradesh,BARWANI,2011,Whole Year,1283.0,3742000.0,2916.601715
Madhya Pradesh,BARWANI,2012,Whole Year,1577.0,7656000.0,4854.787571
Madhya Pradesh,BETUL,2010,Whole Year,4069.0,14579000.0,3582.944212
Madhya Pradesh,BETUL,2011,Whole Year,4150.0,16206000.0,3905.060241
Madhya Pradesh,BETUL,2012,Whole Year,4035.0,22715000.0,5629.491945
Madhya Pradesh,BHIND,2010,Whole Year,24.0,63000.0,2625.0
Madhya Pradesh,BHIND,2011,Whole Year,26.0,51000.0,1961.538462
Madhya Pradesh,BHIND,2012,Whole Year,16.0,25000.0,1562.5
Madhya Pradesh,BHOPAL,2010,Whole Year,236.0,497000.0,2105.932203
Madhya Pradesh,BHOPAL,2011,Whole Year,244.0,566000.0,2319.672131
Madhya Pradesh,BHOPAL,2012,Whole Year,177.0,527000.0,2977.40113
Madhya Pradesh,BURHANPUR,2010,Whole Year,3229.0,17023000.0,5271.910808
Madhya Pradesh,BURHANPUR,2011,Whole Year,2353.0,12224000.0,5195.070123
Madhya Pradesh,BURHANPUR,2012,Whole Year,3030.0,20699000.0,6831.353135
Madhya Pradesh,CHHATARPUR,2010,Whole Year,81.0,181000.0,2234.567901
Madhya Pradesh,CHHATARPUR,2011,Whole Year,84.0,137000.0,1630.952381
Madhya Pradesh,CHHATARPUR,2012,Whole Year,70.0,153000.0,2185.714286
Madhya Pradesh,CHHINDWARA,2010,Whole Year,4747.0,32166000.0,6776.069096
Madhya Pradesh,CHHINDWARA,2011,Whole Year,5050.0,34460000.0,6823.762376
Madhya Pradesh,CHHINDWARA,2012,Whole Year,5719.0,38831000.0,6789.823396
Madhya Pradesh,DAMOH,2010,Whole Year,55.0,187000.0,3400.0
Madhya Pradesh,DAMOH,2011,Whole Year,39.0,113000.0,2897.435897
Madhya Pradesh,DAMOH,2012,Whole Year,56.0,191000.0,3410.714286
Madhya Pradesh,DATIA,2010,Whole Year,3474.0,9985000.0,2874.208405
Madhya Pradesh,DATIA,2011,Whole Year,1467.0,4638000.0,3161.554192
Madhya Pradesh,DATIA,2012,Whole Year,3628.0,15736000.0,4337.375965
Madhya Pradesh,DEWAS,2010,Whole Year,350.0,791000.0,2260.0
Madhya Pradesh,DEWAS,2011,Whole Year,159.0,333000.0,2094.339623
Madhya Pradesh,DEWAS,2012,Whole Year,220.0,650000.0,2954.545455
Madhya Pradesh,DHAR,2010,Whole Year,713.0,1520000.0,2131.837307
Madhya Pradesh,DHAR,2011,Whole Year,683.0,1158000.0,1695.461201
Madhya Pradesh,DHAR,2012,Whole Year,775.0,1542000.0,1989.677419
Madhya Pradesh,DINDORI,2011,Whole Year,2.0,2000.0,1000.0
Madhya Pradesh,GUNA,2010,Whole Year,461.0,993000.0,2154.013015
Madhya Pradesh,GUNA,2011,Whole Year,522.0,951000.0,1821.83908
Madhya Pradesh,GUNA,2012,Whole Year,592.0,1140000.0,1925.675676
Madhya Pradesh,GWALIOR,2010,Whole Year,1999.0,7478000.0,3740.870435
Madhya Pradesh,GWALIOR,2011,Whole Year,1462.0,4615000.0,3156.634747
Madhya Pradesh,GWALIOR,2012,Whole Year,1790.0,5730000.0,3201.117318
Madhya Pradesh,HARDA,2010,Whole Year,249.0,730000.0,2931.726908
Madhya Pradesh,HARDA,2011,Whole Year,248.0,636000.0,2564.516129
Madhya Pradesh,HARDA,2012,Whole Year,327.0,1305000.0,3990.825688
Madhya Pradesh,HOSHANGABAD,2010,Whole Year,1572.0,5469000.0,3479.007634
Madhya Pradesh,HOSHANGABAD,2011,Whole Year,1056.0,2721000.0,2576.704545
Madhya Pradesh,HOSHANGABAD,2012,Whole Year,1451.0,5461000.0,3763.611303
Madhya Pradesh,INDORE,2010,Whole Year,25.0,69000.0,2760.0
Madhya Pradesh,INDORE,2011,Whole Year,23.0,46000.0,2000.0
Madhya Pradesh,INDORE,2012,Whole Year,3.0,8000.0,2666.666667
Madhya Pradesh,JABALPUR,2010,Whole Year,373.0,1087000.0,2914.209115
Madhya Pradesh,JABALPUR,2011,Whole Year,721.0,2004000.0,2779.472954
Madhya Pradesh,JABALPUR,2012,Whole Year,200.0,626000.0,3130.0
Madhya Pradesh,JHABUA,2010,Whole Year,9.0,28000.0,3111.111111
Madhya Pradesh,JHABUA,2011,Whole Year,10.0,23000.0,2300.0
Madhya Pradesh,JHABUA,2012,Whole Year,12.0,47000.0,3916.666667
Madhya Pradesh,KATNI,2010,Whole Year,22.0,35000.0,1590.909091
Madhya Pradesh,KATNI,2011,Whole Year,27.0,33000.0,1222.222222
Madhya Pradesh,KATNI,2012,Whole Year,29.0,48000.0,1655.172414
Madhya Pradesh,KHANDWA,2010,Whole Year,149.0,573000.0,3845.637584
Madhya Pradesh,KHANDWA,2011,Whole Year,188.0,695000.0,3696.808511
Madhya Pradesh,KHANDWA,2012,Whole Year,234.0,1057000.0,4517.094017
Madhya Pradesh,KHARGONE,2010,Whole Year,615.0,2253000.0,3663.414634
Madhya Pradesh,KHARGONE,2011,Whole Year,1074.0,2865000.0,2667.597765
Madhya Pradesh,KHARGONE,2012,Whole Year,731.0,2814000.0,3849.521204
Madhya Pradesh,MANDLA,2010,Whole Year,1277.0,3185000.0,2494.12686
Madhya Pradesh,MANDLA,2011,Whole Year,198.0,346000.0,1747.474747
Madhya Pradesh,MANDLA,2012,Whole Year,2880.0,6944000.0,2411.111111
Madhya Pradesh,MANDSAUR,2010,Whole Year,5.0,18000.0,3600.0
Madhya Pradesh,MANDSAUR,2011,Whole Year,6.0,16000.0,2666.666667
Madhya Pradesh,MANDSAUR,2012,Whole Year,3.0,13000.0,4333.333333
Madhya Pradesh,MORENA,2010,Whole Year,262.0,1152000.0,4396.946565
Madhya Pradesh,MORENA,2011,Whole Year,317.0,894000.0,2820.189274
Madhya Pradesh,MORENA,2012,Whole Year,306.0,1371000.0,4480.392157
Madhya Pradesh,NARSINGHPUR,2010,Whole Year,15248.0,66871000.0,4385.558762
Madhya Pradesh,NARSINGHPUR,2011,Whole Year,21271.0,86468000.0,4065.065112
Madhya Pradesh,NARSINGHPUR,2012,Whole Year,19083.0,116337000.0,6096.368496
Madhya Pradesh,NEEMUCH,2010,Whole Year,1.0,4000.0,4000.0
Madhya Pradesh,NEEMUCH,2011,Whole Year,3.0,8000.0,2666.666667
Madhya Pradesh,NEEMUCH,2012,Whole Year,4.0,20000.0,5000.0
Madhya Pradesh,PANNA,2010,Whole Year,188.0,404000.0,2148.93617
Madhya Pradesh,PANNA,2011,Whole Year,346.0,550000.0,1589.595376
Madhya Pradesh,PANNA,2012,Whole Year,153.0,375000.0,2450.980392
Madhya Pradesh,RAISEN,2010,Whole Year,1472.0,2405000.0,1633.831522
Madhya Pradesh,RAISEN,2011,Whole Year,536.0,688000.0,1283.58209
Madhya Pradesh,RAISEN,2012,Whole Year,1146.0,1540000.0,1343.804538
Madhya Pradesh,RAJGARH,2010,Whole Year,25.0,72000.0,2880.0
Madhya Pradesh,RAJGARH,2011,Whole Year,19.0,52000.0,2736.842105
Madhya Pradesh,RAJGARH,2012,Whole Year,14.0,46000.0,3285.714286
Madhya Pradesh,RATLAM,2010,Whole Year,5.0,29000.0,5800.0
Madhya Pradesh,RATLAM,2011,Whole Year,15.0,83000.0,5533.333333
Madhya Pradesh,RATLAM,2012,Whole Year,11.0,95000.0,8636.363636
Madhya Pradesh,REWA,2010,Whole Year,28.0,78000.0,2785.714286
Madhya Pradesh,REWA,2011,Whole Year,28.0,55000.0,1964.285714
Madhya Pradesh,REWA,2012,Whole Year,26.0,73000.0,2807.692308
Madhya Pradesh,SAGAR,2010,Whole Year,332.0,866000.0,2608.433735
Madhya Pradesh,SAGAR,2011,Whole Year,306.0,540000.0,1764.705882
Madhya Pradesh,SAGAR,2012,Whole Year,496.0,1564000.0,3153.225806
Madhya Pradesh,SATNA,2010,Whole Year,142.0,369000.0,2598.591549
Madhya Pradesh,SATNA,2011,Whole Year,119.0,202000.0,1697.478992
Madhya Pradesh,SATNA,2012,Whole Year,124.0,427000.0,3443.548387
Madhya Pradesh,SEHORE,2010,Whole Year,1490.0,8617000.0,5783.221477
Madhya Pradesh,SEHORE,2011,Whole Year,1825.0,8901000.0,4877.260274
Madhya Pradesh,SEHORE,2012,Whole Year,1681.0,9369000.0,5573.468174
Madhya Pradesh,SEONI,2010,Whole Year,1125.0,3416000.0,3036.444444
Madhya Pradesh,SEONI,2011,Whole Year,721.0,1848000.0,2563.106796
Madhya Pradesh,SEONI,2012,Whole Year,767.0,2355000.0,3070.404172
Madhya Pradesh,SHAHDOL,2010,Whole Year,15.0,40000.0,2666.666667
Madhya Pradesh,SHAHDOL,2011,Whole Year,24.0,43000.0,1791.666667
Madhya Pradesh,SHAHDOL,2012,Whole Year,1.0,4000.0,4000.0
Madhya Pradesh,SHAJAPUR,2010,Whole Year,185.0,591000.0,3194.594595
Madhya Pradesh,SHAJAPUR,2011,Whole Year,163.0,434000.0,2662.576687
Madhya Pradesh,SHAJAPUR,2012,Whole Year,58.0,165000.0,2844.827586
Madhya Pradesh,SHEOPUR,2010,Whole Year,24.0,122000.0,5083.333333
Madhya Pradesh,SHEOPUR,2011,Whole Year,2.0,7000.0,3500.0
Madhya Pradesh,SHEOPUR,2012,Whole Year,8.0,56000.0,7000.0
Madhya Pradesh,SHIVPURI,2010,Whole Year,1138.0,2674000.0,2349.73638
Madhya Pradesh,SHIVPURI,2011,Whole Year,941.0,1778000.0,1889.479277
Madhya Pradesh,SHIVPURI,2012,Whole Year,939.0,1885000.0,2007.454739
Madhya Pradesh,SIDHI,2010,Whole Year,9.0,23000.0,2555.555556
